,center,steering
2152,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_17_747.jpg,-1.0
2153,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_17_816.jpg,-1.0
2154,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_17_884.jpg,-1.0
2155,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_17_956.jpg,-1.0
2156,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_18_029.jpg,-1.0
2157,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_18_096.jpg,-1.0
2158,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_18_164.jpg,-1.0
2159,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_18_233.jpg,-1.0
2160,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_18_302.jpg,-1.0
2161,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_18_370.jpg,-1.0
2162,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_18_442.jpg,-1.0
2163,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_18_510.jpg,-0.8964941999999999
2164,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_18_585.jpg,-0.6533071
2165,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_18_655.jpg,-0.49325600000000003
2166,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_18_727.jpg,-0.2932559
2167,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_18_797.jpg,-0.1432559
2168,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_18_867.jpg,0.4155563
2169,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_18_938.jpg,0.2426279
2174,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_19_290.jpg,0.0
2189,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_20_349.jpg,0.15
2190,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_20_421.jpg,0.22191679999999997
2198,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_20_981.jpg,0.05
2199,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_21_052.jpg,0.25
2200,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_21_121.jpg,0.26431109999999997
2201,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_21_189.jpg,0.02437662
2204,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_21_397.jpg,0.0
2207,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_21_612.jpg,-0.1
2208,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_21_686.jpg,-0.29555149999999997
2209,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_21_755.jpg,-0.1069531
2215,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_22_185.jpg,0.2
2216,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_22_252.jpg,0.2123815
2221,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_22_607.jpg,-0.15
2222,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_22_675.jpg,-0.24655570000000002
2223,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_22_747.jpg,-0.01213534
2225,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_22_892.jpg,0.1
2226,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_22_959.jpg,0.25
2227,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_23_027.jpg,0.07691833
2234,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_23_512.jpg,-0.15
2235,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_23_580.jpg,-0.3
2236,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_23_650.jpg,-0.0852307
2245,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_24_285.jpg,0.05
2246,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_24_354.jpg,0.2
2247,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_24_425.jpg,0.1877782
2248,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_24_495.jpg,0.00020202900000000003
2263,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_25_549.jpg,0.0
2264,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_25_621.jpg,0.0
2273,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_26_260.jpg,0.0
2274,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_26_331.jpg,0.0
2280,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_26_757.jpg,0.1
2281,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_26_829.jpg,0.1975636
2282,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_26_901.jpg,0.0230341
2304,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_28_441.jpg,0.05
2305,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_28_509.jpg,0.25
2306,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_28_576.jpg,0.1174455
2316,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_29_269.jpg,0.15
2317,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_29_338.jpg,0.3
2318,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_29_409.jpg,0.2028313
2319,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_29_483.jpg,0.02603072
2321,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_29_625.jpg,-0.2
2322,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_29_693.jpg,-0.31543509999999997
2323,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_29_760.jpg,-0.14031570000000002
2326,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_29_973.jpg,0.15
2327,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_30_045.jpg,0.26216059999999997
2328,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_30_117.jpg,0.06819221
2333,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_30_469.jpg,0.0
2340,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_30_955.jpg,0.0
2342,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_31_097.jpg,0.0
2353,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_31_862.jpg,0.1
2354,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_31_930.jpg,0.2043314
2357,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_32_141.jpg,0.0
2362,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_32_493.jpg,0.05
2363,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_32_565.jpg,0.25
2364,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_32_638.jpg,0.1986068
2365,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_32_710.jpg,0.0
2373,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_33_272.jpg,0.2
2374,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_33_344.jpg,0.3415939
2375,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_33_415.jpg,0.15012820000000002
2385,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_34_114.jpg,0.1
2386,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_34_181.jpg,0.25
2387,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_34_251.jpg,0.09668615
2390,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_34_466.jpg,0.0
2401,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_35_231.jpg,0.0
2402,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_35_300.jpg,0.1
2403,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_35_366.jpg,0.3
2404,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_35_434.jpg,0.2316467
2409,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_35_791.jpg,0.15
2410,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_35_865.jpg,0.35
2411,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_35_939.jpg,0.20901170000000002
2416,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_36_292.jpg,0.2
2417,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_36_361.jpg,0.35
2418,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_36_431.jpg,0.26485290000000006
2419,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_36_505.jpg,0.04481564
2421,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_36_644.jpg,0.15
2422,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_36_718.jpg,0.3
2423,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_36_786.jpg,0.4710873
2424,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_36_856.jpg,0.2863328
2425,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_36_926.jpg,0.05274004
2434,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_37_564.jpg,0.1
2435,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_37_639.jpg,0.25
2436,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_37_714.jpg,0.2536968
2437,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_37_784.jpg,0.01913597
2444,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_38_280.jpg,0.1
2445,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_38_347.jpg,0.25990050000000003
2446,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_38_416.jpg,0.07780021
2452,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_38_831.jpg,0.2
2453,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_38_904.jpg,0.4181317
2454,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_38_974.jpg,0.2366114
2456,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_39_114.jpg,0.0
2459,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_39_329.jpg,0.1
2460,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_39_399.jpg,0.25
2461,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_39_471.jpg,0.3001702
2462,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_39_540.jpg,0.1419735
2465,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_39_753.jpg,0.2
2466,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_39_822.jpg,0.35
2467,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_39_892.jpg,0.3386922
2468,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_39_962.jpg,0.1543404
2481,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_40_860.jpg,0.05
2482,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_40_931.jpg,0.20681929999999998
2483,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_41_001.jpg,0.0223961
2489,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_41_423.jpg,0.2
2490,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_41_496.jpg,0.15597360000000002
2496,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_41_919.jpg,0.0
2498,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_42_063.jpg,0.05
2499,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_42_134.jpg,0.2
2500,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_42_206.jpg,0.37432109999999996
2501,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_42_275.jpg,0.1898966
2504,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_42_488.jpg,0.05
2505,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_42_558.jpg,0.05569841
2515,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_43_271.jpg,0.1
2516,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_43_338.jpg,0.25
2517,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_43_412.jpg,0.30545520000000004
2518,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_43_488.jpg,0.05636602
2535,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_44_693.jpg,0.05
2536,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_44_761.jpg,0.2
2537,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_44_834.jpg,0.28050349999999996
2538,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_44_905.jpg,0.04241277
2551,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_45_797.jpg,0.1
2552,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_45_866.jpg,0.2519331
2553,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_45_934.jpg,0.07279728
2555,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_46_070.jpg,0.0
2574,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_47_435.jpg,0.0
2577,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_47_644.jpg,0.05
2578,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_47_717.jpg,0.2
2579,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_47_786.jpg,0.1572865
2587,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_48_332.jpg,0.15
2588,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_48_400.jpg,0.1729973
2602,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_49_384.jpg,0.05
2603,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_49_453.jpg,0.2
2604,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_49_521.jpg,0.2835037
2605,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_49_593.jpg,0.04155188
2634,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_51_625.jpg,0.0
2639,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_51_968.jpg,0.2
2640,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_52_035.jpg,0.03764629
2654,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_53_000.jpg,0.0008042585
2660,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_53_419.jpg,0.05
2661,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_53_490.jpg,0.22849
2662,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_53_557.jpg,0.04563838
2663,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_53_624.jpg,0.0
2666,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_53_838.jpg,0.0
2667,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_53_909.jpg,0.0
2681,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_54_903.jpg,0.0
2685,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_55_183.jpg,0.0
2686,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_55_251.jpg,0.0
2695,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_55_881.jpg,0.15
2696,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_55_954.jpg,0.17433479999999998
2700,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_56_235.jpg,0.0
2704,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_56_516.jpg,0.05
2705,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_56_590.jpg,0.156332
2710,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_56_937.jpg,0.0
2715,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_57_290.jpg,0.0
2720,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_57_650.jpg,0.0
2721,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_57_719.jpg,0.0
2734,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_58_618.jpg,0.15
2735,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_58_690.jpg,0.35
2736,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_58_760.jpg,0.3286642
2737,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_58_831.jpg,0.08827531
2741,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_59_125.jpg,-0.15
2742,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_59_200.jpg,-0.3
2743,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_59_274.jpg,-0.100928
2747,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_14_59_555.jpg,0.0
2758,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_00_345.jpg,0.1
2759,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_00_418.jpg,0.25
2760,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_00_490.jpg,0.02532374
2772,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_01_320.jpg,0.0
2773,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_01_389.jpg,0.05
2774,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_01_460.jpg,0.2
2775,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_01_530.jpg,0.1597596
2791,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_02_653.jpg,0.0
2794,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_02_865.jpg,0.05
2795,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_02_938.jpg,0.2
2796,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_03_007.jpg,0.01242726
2802,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_03_427.jpg,0.0
2807,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_03_781.jpg,0.0
2810,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_03_997.jpg,0.0
2818,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_04_575.jpg,0.2
2819,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_04_644.jpg,0.1830869
2834,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_05_720.jpg,0.1
2835,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_05_787.jpg,0.2804886
2836,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_05_857.jpg,0.10082689999999998
2838,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_06_002.jpg,0.0
2848,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_06_691.jpg,0.15
2849,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_06_760.jpg,0.23084989999999997
2868,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_08_107.jpg,0.15
2869,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_08_176.jpg,0.3
2870,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_08_247.jpg,0.18328640000000002
2871,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_08_320.jpg,0.01268218
2873,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_08_461.jpg,0.15
2874,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_08_537.jpg,0.2704643
2875,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_08_610.jpg,0.02355139
2883,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_09_181.jpg,0.0
2886,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_09_393.jpg,0.1
2887,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_09_462.jpg,0.17640770000000003
2888,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_09_536.jpg,0.0
2894,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_09_962.jpg,0.1
2895,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_10_031.jpg,0.13997579999999998
2897,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_10_171.jpg,0.0
2899,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_10_309.jpg,0.05
2900,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_10_376.jpg,0.2
2901,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_10_446.jpg,0.24910029999999997
2902,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_10_515.jpg,0.06274218
2909,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_11_002.jpg,0.1
2910,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_11_072.jpg,0.3043504
2911,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_11_144.jpg,0.06386176
2916,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_11_485.jpg,0.1
2917,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_11_553.jpg,0.25
2918,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_11_620.jpg,0.326063
2919,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_11_688.jpg,0.07085989999999999
2923,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_11_971.jpg,0.05
2924,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_12_045.jpg,0.25
2925,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_12_115.jpg,0.2147967
2936,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_12_890.jpg,0.1
2937,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_12_961.jpg,0.25
2938,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_13_031.jpg,0.28299250000000004
2939,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_13_101.jpg,0.09543355
2940,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_13_172.jpg,0.0
2943,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_13_380.jpg,0.0
2945,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_13_519.jpg,0.0
2946,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_13_594.jpg,0.1
2947,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_13_661.jpg,0.25
2948,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_13_731.jpg,0.2869104
2949,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_13_804.jpg,0.06717485
2956,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_14_306.jpg,0.2
2957,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_14_376.jpg,0.35
2958,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_14_449.jpg,0.25233829999999996
2959,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_14_519.jpg,0.07336382
2965,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_14_942.jpg,0.0
2970,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_15_293.jpg,0.0
2973,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_15_502.jpg,0.05
2974,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_15_571.jpg,0.25
2975,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_15_642.jpg,0.14862809999999999
2980,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_15_989.jpg,0.1
2981,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_16_058.jpg,0.25
2982,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_16_128.jpg,0.45
2983,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_16_200.jpg,0.4992179
2984,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_16_268.jpg,0.2653333
2985,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_16_339.jpg,0.07929783
2987,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_16_492.jpg,0.15
2988,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_16_564.jpg,0.07328746
2992,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_16_848.jpg,0.1
2993,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_16_922.jpg,0.25
2994,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_16_990.jpg,0.45
2995,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_17_069.jpg,0.421871
